"X","Lon","Lat","Week_Number","Chl","Temp","Salinity","MLD","uo","vo","Current_Speed","Solar_Flux","Heat_Flux","distanza_segmento","distanza_cumulata"
16642,12.375,45.146,53,1.59838080406189,19.3339176177979,34.1180801391602,11.9423971176147,0.0386693216860294,-0.0792620852589607,0.0881918057375876,291.989654541016,292.841613769531,0.0420000000000016,1.53912381928588
18074,13.542,45.146,1,0.0815357193350792,20.4526081085205,38.550537109375,11.1804647445679,0.00956083368510008,0.0115795880556107,0.0150165375600298,261.020141601562,228.548248291016,0.0420000000000016,4.0663212807687
18075,13.542,45.146,2,0.084501177072525,22.9088287353516,38.6251068115234,11.1951713562012,-0.0293567553162575,-0.0535963326692581,0.0611096224689074,210.916656494141,125.946357727051,0.0420000000000016,4.0663212807687
18076,13.542,45.146,3,0.0759194567799568,21.8277320861816,38.5611801147461,11.1789970397949,-0.0507223978638649,0.0476145371794701,0.0695694314758669,331.748809814453,244.718109130859,0.0420000000000016,4.0663212807687
18077,13.542,45.146,4,0.0757449045777321,24.4761524200439,38.488525390625,11.1850748062134,0.0251677297055721,0.117735914885998,0.120395848236456,260.582153320312,173.7587890625,0.0420000000000016,4.0663212807687
18078,13.542,45.146,5,0.0944249033927917,26.4774723052979,38.5078430175781,11.2022399902344,0.00205036695115268,-0.0364279225468636,0.0364855799695533,230.547729492188,130.058944702148,0.0420000000000016,4.0663212807687
18079,13.542,45.146,6,0.0912599563598633,27.3342933654785,38.4489555358887,11.1940546035767,-0.0104411756619811,-0.0388808585703373,0.0402584067291655,314.722747802734,107.407897949219,0.0420000000000016,4.0663212807687
18080,13.542,45.146,7,0.0763362944126129,25.2291469573975,38.1045227050781,11.150897026062,0.0283113829791546,-0.00115368515253067,0.0283348794884244,291.313781738281,100.496421813965,0.0420000000000016,4.0663212807687
18081,13.542,45.146,8,0.0839913114905357,26.4339275360107,37.1392059326172,11.1389608383179,0.088110439479351,-0.186631128191948,0.206384659205678,318.876708984375,160.68083190918,0.0420000000000016,4.0663212807687
18082,13.542,45.146,9,0.106444858014584,28.3419036865234,36.2953491210938,11.1927051544189,0.0176692511886358,-0.0914541706442833,0.0931454119417634,208.090881347656,-12.40212059021,0.0420000000000016,4.0663212807687
18083,13.542,45.146,10,0.100132331252098,27.3448104858398,36.8865699768066,11.1908721923828,-0.0257060956209898,-0.0824895948171616,0.0864021794006086,233.209411621094,57.2037963867188,0.0420000000000016,4.0663212807687
18084,13.542,45.146,11,0.0927659496665001,26.0175685882568,37.7115592956543,11.1928672790527,0.0223229564726353,-0.00141194323077798,0.0223675651192996,222.003601074219,39.0553016662598,0.0420000000000016,4.0663212807687
18085,13.542,45.146,12,0.085195004940033,25.9917297363281,37.3316650390625,11.2361478805542,0.0174315124750137,0.0501838438212872,0.0531250958384632,273.572418212891,91.5381393432617,0.0420000000000016,4.0663212807687
18086,13.542,45.146,13,0.0872666090726852,25.3725643157959,37.726734161377,11.2146158218384,0.0453800894320011,-0.12408260256052,0.13212056908388,193.169921875,21.6018562316895,0.0420000000000016,4.0663212807687
18087,13.542,45.146,14,0.103787533938885,25.9598503112793,36.8163604736328,11.1683731079102,0.0113192861899734,-0.17088857293129,0.171263045045752,203.205093383789,103.569747924805,0.0420000000000016,4.0663212807687
18088,13.542,45.146,15,0.119316779077053,25.3902835845947,36.9956855773926,11.1708278656006,0.0455648303031921,-0.173080593347549,0.178977779498178,193.465576171875,87.7170715332031,0.0420000000000016,4.0663212807687
18089,13.542,45.146,16,0.1082479134202,24.8795890808105,36.7016334533691,11.1681451797485,0.0464294031262398,-0.128851890563965,0.136961670465013,181.821487426758,29.8980159759521,0.0420000000000016,4.0663212807687
